rating,date,content,review_vector
5.0,2025.12.28,yes you have to watch subtitles its worth it smart funny and poignant plot and as an added bonus gives you some insight into south korean culture,"[ 4.72987853e-02 -8.79212469e-03  6.47697248e-04 -2.11611087e-03
 -1.12739706e-03  1.17937149e-03  9.07356560e-04  4.52080071e-02
  8.64690519e-04  8.56989354e-04  7.07417959e-04 -1.99576933e-03
  5.27047133e-03 -1.75365235e-03 -3.96366697e-03  2.78542168e-03
 -4.15765680e-03 -1.19775524e-02  1.48977982e-02 -1.21636987e-02
 -8.71376228e-03  1.05097368e-02  7.66370678e-03 -8.78760871e-03
  1.17028570e-02 -1.28633082e-02 -1.09021980e-02 -5.21639176e-03
 -9.54261236e-03 -1.00188013e-02  4.18880815e-03  1.07045437e-03
  8.35865550e-03  3.16202245e-03 -5.26361819e-03  1.39348005e-04
  5.03041688e-03 -6.10270828e-04 -1.12649342e-02  1.46640670e-02
 -7.86366221e-03 -1.97177217e-03  7.19375256e-03 -3.89018841e-03
 -2.00828165e-02 -7.21466960e-03  3.26884910e-04 -1.78683468e-03
  9.53723770e-03  5.65541722e-03 -1.94586013e-02  1.60273928e-02
 -4.77579748e-03 -6.21749961e-04  9.85480379e-03  4.27548727e-03
  1.61972288e-02 -3.84756597e-03  3.28880525e-03  3.64380819e-03
 -6.55507669e-03 -7.83619098e-03 -3.06002941e-04  1.48218707e-04
 -1.69661827e-02  3.22011951e-03 -1.11392224e-02 -2.39682151e-03
 -1.68285482e-02 -9.08078067e-03 -1.43500492e-02 -7.27689918e-03
  5.20228921e-03  9.23855230e-03 -8.08209274e-03  7.80458096e-03
 -4.58285399e-03 -5.76810585e-03 -3.38244042e-03 -1.92676932e-02
 -4.63164365e-03  7.39875395e-05  7.30197644e-03  3.19761783e-03
 -9.42654442e-03  1.19979782e-02 -7.29211001e-03 -3.13829537e-03
  3.56227480e-04 -1.02562355e-02 -3.27396602e-03 -1.26941903e-02
  1.10959234e-02 -8.08994286e-03 -5.84888179e-03  4.80728084e-03
 -4.10235487e-03 -8.08404759e-03  3.11901735e-04 -6.81237644e-03]"
0.5,2025.12.27,cara que filme horroroso foi esse só assisti porque simplesmente todo mundo falou bem desse filme e que filme horrível perdi 2h da minha vida,"[ 1.1940051e-02  7.4838661e-02  6.2398337e-02 -6.9307536e-03
  1.6765280e-03 -1.3598400e-02 -6.0660534e-02  1.0431255e-03
  4.2018633e-02 -6.0285372e-03  3.5291065e-02  1.2759226e-02
  2.1876583e-02 -1.3185672e-02 -1.3608067e-02 -2.0290291e-02
 -2.6540847e-02 -3.2413229e-03 -4.2736079e-03  1.2965731e-02
 -3.5092819e-02  4.0183603e-03 -6.6307914e-03 -2.5120847e-02
 -4.9754884e-03  8.9683887e-03  2.0971352e-02 -1.9926031e-03
  2.7948258e-02  4.6711992e-03 -1.2159530e-02 -4.3494659e-03
 -3.2739636e-02 -4.3720606e-04  6.1447280e-03 -2.4204375e-03
  8.5894354e-03  1.5112610e-02 -1.6912293e-02  3.2724049e-02
  1.4621797e-02  6.2883347e-03 -1.4982237e-02  4.2988028e-04
  6.2860763e-03  9.9587301e-03 -1.2584109e-02 -1.7557185e-02
 -3.1901237e-03  3.3647674e-03 -1.5301069e-02  1.0581936e-02
 -9.6970307e-06  2.9574495e-03 -4.3939753e-03  7.1833469e-03
 -7.6067550e-03 -2.9912733e-03 -1.1567656e-02  1.2479182e-02
  6.8741608e-03  1.5268819e-02  2.2723062e-02 -1.9059595e-02
 -9.6180849e-03 -1.4341221e-02 -8.6427899e-03  4.1112597e-03
 -1.1185117e-02  1.0129716e-02  4.9926979e-03 -7.2252406e-03
 -1.1874447e-02  1.0913558e-02  1.9261753e-02  2.0394777e-03
 -7.4040932e-03  1.9628188e-02 -2.2917381e-03 -8.7141637e-03
  1.2151419e-02  1.0919845e-02  9.2076212e-03 -1.8751798e-03
  1.4062038e-02  9.8157898e-03  1.8336825e-02  1.1236242e-02
 -1.0843239e-02 -1.4314953e-02 -1.8021521e-03 -1.9279647e-03
 -2.5173381e-02  5.5194972e-03  1.6963301e-02  1.2467918e-02
  7.7398350e-03  7.4796029e-04  8.5680960e-03 -1.4730827e-04]"
5.0,2025.12.20,maravilhosooooo a direção atuação tudoooooo a crítica social perfeita e super bem feita tudo é bem colocado nada é coincidência queria que o mundo todo fosse obrigado a ver essa obra prima,"[ 0.01887609  0.04843153  0.04084858 -0.00360597 -0.00172584  0.01185251
 -0.03042261  0.0166369   0.0384129  -0.0021708   0.00084705 -0.02155858
 -0.00627539 -0.02016223 -0.00887404 -0.01515323 -0.00860912 -0.01398876
 -0.01893577  0.01242155 -0.00702443  0.02474472  0.0276498  -0.00031176
 -0.00385458 -0.00366928  0.02227449  0.00134513  0.01262563  0.04096001
 -0.00761609 -0.00128104  0.03640892  0.00448401 -0.00072415  0.01857476
  0.01667051  0.01713466 -0.00376589 -0.00568314  0.02552384  0.00381349
 -0.00091425  0.00275946  0.01853351 -0.00196567 -0.01124831  0.00797545
 -0.0067386  -0.00514885 -0.00561533 -0.02197437  0.00524948 -0.01158404
 -0.00529869  0.00854763  0.00991929 -0.0202765  -0.00476679 -0.00147419
 -0.00420131 -0.00610447 -0.00489258 -0.0053571   0.00409053 -0.00289753
  0.01145826 -0.00887001 -0.00322397 -0.00952038 -0.02488135  0.00401164
 -0.0063343   0.00922868  0.00510427  0.00063096  0.00636481  0.02103592
 -0.00550014  0.00324368  0.01504148 -0.02116071  0.00502304 -0.004149
  0.00568573 -0.00220165 -0.00965053  0.01333061 -0.00047005 -0.01265754
  0.00446517  0.00565505 -0.01516348 -0.00468492 -0.00136458  0.00332
 -0.00163538 -0.01221551  0.00611368 -0.00340426]"
5.0,2025.12.15,unforgettable one of my favorite movies that ive rewatched multiple times and never gets old evokes so many emotions from joy to sadness to unnerved and more most importantly the movie has a powerful message 1010 recommend,"[ 4.4089660e-02 -7.6474636e-03 -1.2193189e-03 -1.7805017e-03
 -1.9212839e-05  9.2959567e-04 -5.0185830e-04  4.4337731e-02
 -1.8002506e-03 -6.9957157e-03 -5.9182127e-03  2.0831979e-03
  4.6608238e-03  1.2329278e-03  5.9674606e-03 -5.8490057e-03
  1.1624570e-03 -9.1953034e-04  6.8869004e-03  6.2490132e-04
 -2.9711970e-03  1.8567016e-02 -3.5345235e-03 -7.9427119e-03
  3.1618925e-03  5.4324884e-03 -5.7186175e-05  8.9079430e-03
 -5.9472434e-03 -5.0265244e-03  3.3714666e-03 -2.9295760e-03
 -6.0812007e-03  6.5966086e-03  2.0602016e-02 -1.7093561e-03
 -1.9086242e-02  2.6074732e-03 -9.6530253e-03 -7.9837162e-03
  4.7915163e-03 -5.7956111e-03 -4.2353231e-03 -4.1686307e-04
  6.0707792e-03 -9.3575288e-03 -1.0352370e-02  6.3319067e-03
 -4.6120752e-03 -1.8993604e-04  1.3456419e-02 -3.1946157e-03
 -5.0651720e-03  2.8113266e-03 -4.1098921e-03 -5.8991867e-03
 -2.7044152e-03 -8.7344553e-03 -9.3610790e-03  4.0824842e-03
  1.7796770e-02 -1.0535524e-05 -4.2136637e-03 -8.8195754e-03
  2.5175589e-03  7.0812260e-03 -1.1422181e-02  8.3550368e-04
 -1.0181908e-02  6.3146083e-03  7.4314219e-03  4.0296302e-03
  3.6080508e-03 -2.6430741e-03 -1.7560719e-02 -1.0717375e-02
  7.5168288e-03  6.2909587e-03 -3.6454692e-03  1.3892743e-02
  4.7493279e-03  2.7580939e-03 -4.2156316e-03  1.8876084e-04
 -1.7115440e-03  2.1298470e-03 -4.6220808e-03  7.1235220e-03
  3.2567044e-03  6.6472958e-03 -3.9990101e-04  8.2457885e-03
 -6.2571061e-03 -7.8549087e-03 -1.0306132e-02  3.9343974e-03
 -2.7409710e-03 -2.8582774e-03  5.9611779e-03 -9.4437338e-03]"
1.0,2025.12.15,this movie doesnt have a great plot when you think about it the filmography is great the acting is good enough but if you lifted the plot of this movie out of the trappings of its high production value it stands to reason you would be bored out of your mind it sort of makes me think it was written as a comedy initially and then someone just wanted to change the ending lets simplify lets say woo is our main character does he learn anything does he change in anyway is he less likely to be a fraudster in the future nope not really and all of the nonsense with the former maid none of it actually changes the story if you replace the husband of the maid with any random person the movie would fundamentally not change there are plenty of people within the story the driver the mother a the pissing homeless person  who could take the place and the movie would be the same just another high production movie that demands praise for blowing money,"[ 4.8822701e-02 -8.1258984e-03 -9.8766747e-04 -3.0226337e-03
  2.8439053e-05  1.0078287e-03  4.8708645e-04  5.8973547e-02
  6.9543434e-04  4.3710438e-03  1.5799466e-03  3.6604537e-04
  6.0060206e-03  2.8530359e-03  5.8461353e-03 -7.2608460e-03
 -3.5375366e-03  6.9140783e-03  8.6802291e-03 -6.2067728e-03
  5.1488623e-04  1.1807890e-02  6.4428207e-03 -6.6018603e-03
 -5.8959657e-03  7.6092931e-04  6.7877057e-03  4.2560003e-03
  2.5402158e-03 -2.3851210e-04  1.8344054e-03 -1.1077454e-02
  2.6455161e-03 -6.1980630e-03  7.0554158e-04  5.9326590e-05
 -4.6004909e-03 -6.5155956e-03  7.2061396e-03 -6.1662849e-03
 -1.4975404e-02 -7.3783384e-03 -1.3454376e-02 -8.2808770e-03
  2.5166741e-03  5.5348878e-03  1.3959386e-03 -8.3650062e-03
 -2.5169912e-03  4.0099858e-03  4.4782455e-03 -1.7487789e-02
 -5.6031845e-03 -2.6269052e-03  8.1495300e-04 -2.5329569e-03
 -8.7309228e-03 -7.4160714e-03  1.4320038e-03  3.4977936e-03
  2.3675009e-03  3.9023053e-04  1.2944281e-02 -1.4215619e-03
 -1.9638059e-03  9.1259750e-03  6.8003591e-03  3.3175712e-03
 -1.2722263e-02 -1.8535733e-03 -9.6289227e-03  2.9862823e-03
 -9.4691757e-03  1.0253370e-02 -1.2199176e-02 -2.1493665e-03
  3.3913248e-03 -2.8308041e-03  7.3919185e-03  7.7148522e-03
  2.1854166e-03  6.2863422e-03  4.1076066e-03  2.7137925e-03
 -1.0967026e-02  1.0503621e-02  3.8153462e-03  3.5377091e-03
  1.5051687e-03  1.1085485e-03 -3.8846538e-03 -4.1453941e-03
 -7.3486019e-04 -2.4949778e-03  6.8062928e-04  2.0040660e-03
 -7.4504381e-03  1.1358496e-03  1.7377320e-03 -5.4072659e-03]"
5.0,2025.12.09,greatest movie of all time fight me on that the message portrays in amazing context and ways i love the message itself since its from the poor and the rich its amazing how they include elements to explain it,"[ 0.0529858  -0.00967868 -0.00157001 -0.00184404  0.00021911  0.0126754
 -0.00186618  0.06262573  0.00043169  0.00795918  0.00424403 -0.0017107
  0.00202747 -0.00039309  0.00675487 -0.0027975  -0.00418428  0.00228246
  0.00299851 -0.00338312 -0.00081053  0.01303308 -0.00713464  0.00039278
 -0.00231042  0.01054745 -0.00387508 -0.0086008  -0.01266648 -0.00143427
  0.01389318 -0.00497366  0.000126    0.00323965  0.00579357  0.00059263
 -0.00197706  0.010487   -0.00260687 -0.00450949 -0.0121275   0.00275669
 -0.00860423 -0.0135007   0.00489058 -0.00274674 -0.00180038 -0.00412774
  0.01190668  0.00832406 -0.00461898 -0.00527911 -0.00255319  0.00078689
  0.01113474 -0.00885365 -0.0246655   0.00099959 -0.00635642  0.00555842
 -0.00187765  0.00610695  0.00174611 -0.00603102 -0.01086115 -0.00409109
  0.0077949   0.00402473  0.00513675 -0.00640355 -0.00097762 -0.00091688
 -0.00422398 -0.00587927 -0.00747773 -0.00067327 -0.00079948 -0.00022244
 -0.00059634  0.01790354  0.00039806  0.0064722   0.00030177 -0.00372217
 -0.00400673  0.00871856  0.01076921  0.00428054  0.005925   -0.0004989
 -0.00712714 -0.00378345 -0.00199743 -0.00737823 -0.0082106  -0.00226234
 -0.01205551  0.00375189 -0.00944989  0.00842284]"
5.0,2025.12.04,powerful one family lives off another causing harm a parasite,"[ 3.9087255e-02 -1.7407475e-03 -1.0658614e-03 -1.5457699e-03
 -8.1580703e-04  1.5106611e-02  2.4891458e-05  3.3665281e-02
 -1.5243277e-03  3.0576160e-02  1.3083240e-02  1.1205107e-02
  1.4018494e-03 -1.5986336e-03  4.6351697e-02 -5.2211853e-03
 -5.0950213e-03 -2.0172584e-03  5.1124608e-03  1.3599266e-02
  1.1890198e-02  2.3905337e-02 -1.1415755e-03  8.2740523e-03
  1.8789768e-04 -8.3917957e-03  1.0757086e-02  2.1812092e-03
 -8.1911851e-03  3.5730985e-03 -5.7588061e-03 -7.7591301e-03
 -1.2780048e-02  6.9790268e-03 -2.1684669e-02 -1.2716455e-02
  1.2843099e-02  3.3536381e-03 -9.0532657e-03 -4.5490814e-03
  1.4442307e-02  2.9171119e-02  4.4130525e-03 -1.5676661e-03
  1.5775949e-02 -1.0450276e-02  1.8571019e-02  1.3034364e-02
 -1.7782953e-02  4.4367583e-03  1.5788294e-02 -1.1666121e-02
  1.7717812e-02  6.6847666e-03 -7.2073699e-03  1.5125155e-02
  1.4417201e-02  4.8095393e-03 -4.1528209e-03  3.7937351e-03
 -3.3096831e-02 -4.7338484e-03  1.4393870e-05 -3.7562612e-02
  3.1989880e-02 -2.2889214e-02  3.7237438e-03  1.1273635e-02
 -6.6002263e-03 -6.2572225e-03  6.8246583e-03  7.5656390e-03
  2.1884058e-02  9.9767316e-03 -6.9463290e-03  2.3442816e-02
  7.7277720e-03  1.1148261e-02 -1.2358393e-03  1.4835782e-02
  2.2063702e-02  1.7689473e-03 -2.3331365e-02  6.4257709e-03
 -2.5407782e-02 -7.6696114e-03 -4.1475654e-02  3.7605700e-03
  1.8888380e-02  4.6282089e-03  6.5947399e-03  1.3273071e-02
 -2.3905000e-02 -3.3472448e-03  5.1075411e-03  7.0265902e-04
  1.7423121e-02  1.1366993e-02  1.6748354e-02  4.0745200e-03]"
5.0,2025.12.03,parasite is to simply put  the best south korean movie i have ever seen and i saw more then few of them and really loved them  i think that this country makes best movies in asia  in my personal opinion parasite is nothing short of a small masterpiece it is a stupendously entertaining movie that hooked me from the first 45 seconds till the last frame for its entire 2 h 9 min running time  i was blown away of how amazingly crafted acted written and directed this movie was in every scene the story was fresh and unique and universal you can throw a rock at me if hollywood wont remake this movie with some very well known actors in near future  it is a pure diamond in a movie market overall gisaengchung is by far one of the few best movies ive seen this year it is unusually entertaining and involving story that shows of just how there are big differences in our society between poor and rich its a universal theme and this movie is a universal treasure,"[ 0.04943823 -0.00748404 -0.00084204 -0.00083056  0.00011395  0.00561703
 -0.00238796  0.05886176 -0.00109523 -0.00730273 -0.00494136  0.0012043
  0.0065043   0.00343777  0.00516416 -0.00848129 -0.00144116  0.01474717
  0.00249851  0.00394572  0.00562803  0.01719598 -0.00037683 -0.00099439
 -0.00400704  0.00264237  0.01044413  0.00380247 -0.00311824  0.00144201
  0.00944619 -0.01071249  0.00267358 -0.00695201 -0.00715145 -0.00561781
 -0.00445699 -0.00348979  0.0035182   0.00029854  0.00040254 -0.00277104
 -0.00231168 -0.00404991 -0.00836136 -0.00159261 -0.00373083  0.00346564
 -0.00190522  0.00466185  0.00464539 -0.01172895  0.00039566 -0.00345044
  0.00583478 -0.00148171 -0.00802794 -0.0004995   0.00302022  0.00088955
 -0.00553877  0.00462396  0.00516857 -0.00804176  0.0021208  -0.00491629
  0.00370853 -0.00247998 -0.00069863 -0.00260314 -0.00157785  0.00100564
 -0.00313871 -0.00147614  0.00212774 -0.00261314  0.00486216 -0.00183545
  0.00032344  0.00953678  0.00937153 -0.00101799  0.00478397  0.00518891
 -0.00461003  0.00415937  0.00258799  0.00537306  0.00443608 -0.00152648
 -0.00360087 -0.00168901  0.00031904 -0.00459814 -0.00261991 -0.00554361
 -0.00532985 -0.00163561  0.00029853 -0.00879302]"
2.5,2025.11.26,overhyped decent but not anything special,"[ 0.03696563 -0.00738835 -0.00070212 -0.00436749  0.00013813 -0.03716531
  0.00535927  0.02327962  0.00306041 -0.00704546 -0.00267113 -0.0036236
  0.00085648 -0.00209341 -0.0203204   0.00577428 -0.01231645  0.01359695
 -0.03077459 -0.00512083  0.0142916  -0.01825144  0.00255842 -0.00343526
  0.00148542 -0.04235041  0.00829281  0.02780871  0.00601936 -0.00133831
 -0.01846067 -0.00459659  0.01851043  0.01199405  0.00987339 -0.00959805
  0.01467556 -0.02163995  0.01838154 -0.00383938 -0.00647917 -0.0207244
 -0.01219378  0.00468427  0.01792306  0.00312796 -0.00217961  0.014491
  0.01904975  0.00092899 -0.02818706  0.00161534  0.00846133  0.00964947
  0.01248266 -0.01678518 -0.00131071 -0.0124644  -0.01080845  0.0182108
  0.00718713  0.02612151 -0.01518517  0.00328889  0.01289216  0.01379186
 -0.02037849 -0.00286081 -0.01368032 -0.00447866 -0.01306781 -0.00432909
 -0.01250752 -0.00017137 -0.01390814  0.01305402  0.00387806 -0.00505527
  0.02362761  0.00480644 -0.02773133  0.01471752 -0.00200187 -0.01020405
  0.01974046  0.00817216 -0.01218778 -0.01174982 -0.00533341  0.00244689
 -0.0213688  -0.00581593  0.00779186 -0.01256888  0.01773245  0.03313689
  0.01707168 -0.00827324  0.02391777  0.02765344]"
5.0,2025.11.26,one of the best films in recent years funny action packed surprising and with a point plus it looks great,"[ 4.58592810e-02 -6.42674929e-03 -8.82246706e-04  1.21981266e-03
  2.64606322e-03  1.59094874e-02 -3.03680752e-03  5.59816286e-02
 -3.22754728e-03 -1.26607791e-02 -9.09917802e-03  2.24244897e-03
  1.11646438e-02  7.99420942e-03  1.54099436e-02 -1.24653205e-02
 -7.49516487e-03  1.01537053e-02  2.13436526e-03  3.71590327e-03
  1.22184735e-02  2.11509895e-02 -4.59801219e-03  4.20044555e-04
 -2.99200392e-03  1.03207743e-02  3.36682051e-02  2.99777067e-03
 -1.44880507e-02  5.20088430e-03 -7.10700965e-03  1.19484309e-02
  5.55124599e-03  2.09170277e-03 -4.88415314e-03 -3.09623079e-03
 -7.92392436e-03 -1.18017034e-03  1.12648087e-03  5.61939739e-03
 -1.72424577e-02 -1.06618544e-02 -7.91423023e-03 -1.09612215e-02
 -4.50992351e-03  2.13128049e-04  2.29590849e-04  2.99539068e-03
  4.20550862e-03  8.55886936e-03  1.21516818e-02 -1.38757806e-02
 -1.97260012e-03  7.62728462e-03  2.10567936e-02 -1.42439979e-03
 -1.04077449e-02 -2.44902577e-02 -1.29156839e-02  7.16530997e-03
 -2.34693429e-03 -4.43707127e-03  1.00024755e-03 -1.05226245e-02
  6.79885130e-03 -6.04310539e-03 -1.53355685e-03 -4.97388374e-03
  7.65596866e-04 -5.49859414e-03  7.08727166e-05  3.32499854e-03
 -9.31426790e-03 -1.66855904e-03 -7.34000118e-04 -1.99966202e-03
  5.37116965e-03  1.24010202e-02  8.82435217e-03 -3.38282064e-03
  4.93105548e-03  1.38287721e-02 -2.00520270e-03 -4.71486431e-03
  4.08910634e-03 -1.54379767e-03  1.18820900e-02 -4.56715655e-03
 -1.68234054e-02 -1.29632922e-02 -3.72923096e-03 -1.01728933e-02
 -1.30048543e-02 -3.45453923e-03 -3.04630282e-03  3.46800080e-03
 -8.80291034e-03  5.00976632e-04  2.94202380e-03 -1.01201097e-03]"
5.0,2025.11.23,i remember watching this first time and not being a fan of it so after almost 6 years after the release i gave this movie a watch again since i couldnt remember anything of it this absolutely blew me away when i saw the ending i was speechless it was just sad and absoloutely shocking at the same time and the one iconic scene with the man walking up the stars while the boy is eating his cake sends you shivers down your spine im glad i watched this movie once again because this gave me a whole other portrait of this movie this is a masterpiece,"[ 4.87980172e-02 -7.76399206e-03 -9.56892152e-04 -4.13569156e-03
  1.13303738e-03 -1.77248400e-02  1.87256245e-03  5.74633069e-02
 -5.51228062e-04 -8.62253550e-03 -5.72131900e-03 -6.40874059e-05
  4.45317943e-03  2.52134888e-03 -9.41497456e-06 -2.68134987e-03
 -6.88947737e-03  9.93609545e-04  3.79758701e-03  6.02496834e-03
  9.49002523e-03  1.83576867e-02 -5.34714945e-03 -2.83857319e-03
  2.28795386e-03  4.43500187e-03  7.22022774e-03  2.94093695e-03
  4.51097917e-03  7.08034774e-03  8.21141468e-04 -1.03271473e-02
  6.50758157e-03 -1.77608579e-02 -1.08996686e-02  3.39973625e-03
 -4.44650510e-03 -1.04435701e-02  2.87756044e-03 -4.69996501e-03
 -1.47169949e-02 -3.21686640e-03 -3.69311706e-03 -2.27178942e-04
  8.19808454e-04  6.72504725e-03  2.74887378e-03 -1.11599802e-03
 -2.28469330e-03  8.63470894e-04  9.86945722e-03 -9.37737525e-03
 -3.59666091e-03 -8.64098500e-03  4.24131613e-05 -4.85630799e-03
 -1.01464512e-02  1.17661115e-02 -5.95095800e-03  3.89018492e-03
 -1.22143384e-02 -3.66635155e-03  6.01634430e-03 -1.18948184e-02
  1.15435047e-03 -3.42698582e-03  1.21767642e-02  5.75604104e-03
 -7.32448045e-03  7.67152291e-03 -1.08537916e-02  5.92780113e-03
 -5.90680121e-03 -2.45127536e-04 -6.72633119e-04 -1.08124437e-02
  3.95057694e-04  6.29863050e-03 -1.62894011e-03  1.73859634e-02
  1.28852027e-02  9.27717518e-03  2.99641932e-03 -8.30438174e-03
 -9.11635160e-03  8.90453719e-03  2.78949598e-03  2.57095369e-03
  8.24597292e-03 -4.77053830e-03 -1.15169783e-03 -6.91415649e-03
  8.07090895e-04 -2.14571203e-03  1.13449735e-03 -2.57205963e-03
  8.61970650e-04 -6.91295601e-03 -1.33574766e-03 -4.87892516e-03]"
4.0,2025.11.22,will need a good understanding of both movies and social life great movie btw,"[ 5.02872132e-02 -5.18230582e-03  2.51847459e-03 -2.52383319e-03
  5.16420987e-04  2.44723726e-02 -8.22483271e-04  5.67740463e-02
  3.37387691e-03  3.68556217e-03 -1.26307376e-03 -9.50059097e-04
  6.18666317e-03  3.88394552e-03 -7.69380154e-03 -1.01161301e-02
  1.74480479e-03  2.04502721e-03  1.11258822e-02 -5.87129919e-03
  6.57512108e-03  2.04261038e-02  1.09542878e-02 -6.26587076e-03
 -1.02568148e-02  1.39193535e-02  1.39788622e-02  6.18095696e-03
  5.58781251e-03  1.53721264e-02 -3.43972980e-03  5.14203348e-05
  1.36479260e-02 -1.38004462e-03 -8.28242861e-03  5.67535777e-03
 -1.02632251e-02 -6.81048259e-03  4.20819363e-03  7.20666116e-03
  1.90268236e-03 -1.35399448e-02  1.62234344e-02  7.79217388e-03
  1.52647961e-03 -1.67974608e-03  1.22528514e-02  1.47572802e-02
 -1.03332447e-02 -8.51844344e-03  6.70539355e-03 -9.02309455e-03
 -1.19303586e-02  1.54697672e-02 -4.35107388e-03 -8.00826959e-03
 -1.13586767e-03 -1.72563586e-02 -2.91468459e-03 -2.03180476e-03
 -8.58439412e-03 -6.07873267e-03  5.74739277e-03 -1.00815399e-02
 -1.01103738e-03  1.46548208e-02 -2.22646515e-03 -6.59727585e-03
 -7.98039418e-03 -4.53688670e-03  2.93931016e-03 -1.26091240e-03
  3.85536253e-03 -7.40406662e-03 -6.08423073e-03 -6.66903041e-04
 -5.20573603e-03  2.03250349e-02 -2.97224172e-03 -4.60307905e-03
  5.84746990e-03 -3.79154953e-04  7.84195215e-03 -2.50650942e-03
  7.03982357e-03  1.07083470e-02 -1.62215251e-02  2.32841587e-03
 -7.68665457e-03  1.49438088e-03 -1.40983965e-02  1.68672390e-02
 -9.64182336e-03  3.99619481e-03  9.01227724e-03 -1.50599645e-03
 -2.80698616e-04  3.40469391e-03  5.62788220e-03 -1.40992254e-02]"
5.0,2025.11.20,best movie of all time,"[ 5.7708979e-02 -1.1072141e-02 -2.3838202e-03 -1.8123187e-03
  6.1597984e-04 -7.4592279e-03 -9.2442773e-05  7.9084203e-02
 -6.1477600e-03 -2.1155162e-02 -1.8868178e-02  1.6173951e-03
  1.1672199e-02  2.9328906e-03  1.4997984e-02 -1.8640760e-02
  7.5399205e-03  2.7546133e-03  1.7825041e-03  1.7707087e-02
  1.2497439e-02  2.0283980e-02 -2.9243451e-02  1.2629449e-02
 -1.0168994e-02  5.8859807e-02  6.3484341e-02  1.5926298e-02
 -3.0252028e-02  1.2528825e-02  8.1051830e-03  2.2520918e-02
 -1.4743487e-02 -8.9856926e-03  1.2370845e-02  1.1182259e-02
  1.2681971e-02  5.3125704e-03 -6.2797097e-03 -1.7531950e-02
 -1.7361687e-02 -1.9026369e-02  7.1797455e-03  1.8932730e-03
 -2.0152098e-02 -1.0931482e-02  4.7044801e-03 -1.3469441e-02
 -1.1991924e-02 -1.3038760e-02  1.6007606e-02 -1.3211489e-02
 -2.2996714e-02 -6.6299723e-03  7.9720784e-03 -1.8934825e-02
 -3.0300986e-02  1.4927365e-02 -1.6192665e-02 -1.8220535e-02
  1.8363051e-02 -7.5392476e-03  1.7777821e-02 -1.6455233e-02
  3.1038928e-03  2.3832152e-02  2.0551566e-02  1.4206122e-02
 -1.6200786e-02  6.8876757e-03 -1.8071171e-02  1.5312890e-04
  6.2608146e-03 -6.8374374e-03 -3.1052578e-02 -3.3861853e-03
  4.7943523e-04  3.1629719e-02  1.8108830e-02  1.8941382e-02
  1.7989806e-03  1.3202283e-02  3.1057405e-03  1.5694730e-02
 -1.6762132e-02  1.4859632e-02 -1.5869331e-02  5.3034890e-03
  7.7452413e-03 -1.6929399e-02  1.9775447e-02 -2.8812265e-02
 -8.6155040e-03  5.8301897e-03 -7.0325090e-03 -1.4994596e-02
 -1.5709056e-02  1.3770330e-02  1.8950341e-03 -2.4642050e-03]"
5.0,2025.11.20,definitely his masterpiece and everyone you talk to loves this movie i love this movie meant to be watched again and again,"[ 0.05235356 -0.01061833 -0.00162191 -0.00403376 -0.00046413 -0.02299345
  0.00340879  0.06271304 -0.00171359 -0.00614362 -0.00706343  0.00044639
  0.00319477 -0.00093512  0.00030042 -0.00303868  0.00107958 -0.0145253
  0.0186726   0.00096977 -0.0059032   0.02881471  0.00052828 -0.01746837
  0.01212316  0.00751188 -0.01629335  0.00423423  0.00786294 -0.00238153
  0.00030648 -0.01463403 -0.00286422 -0.01291095  0.01521087  0.0059342
 -0.00178084 -0.00163234  0.0059098  -0.00968117 -0.01613473 -0.00199317
 -0.00568186  0.00638374 -0.01836394  0.00973899 -0.01182785  0.00635852
 -0.00155984  0.00199693  0.0213522  -0.00919897 -0.00083201 -0.00133874
 -0.0015046   0.00080832 -0.00378132  0.00075626 -0.011187    0.00265408
 -0.02183071 -0.00552623 -0.00940563 -0.0168984  -0.00808367 -0.00228853
  0.00718257 -0.00671656 -0.0151972   0.00832854 -0.01305567 -0.01432761
 -0.00625856 -0.00281485 -0.01185615 -0.01164196 -0.00042032  0.00435146
 -0.00624098  0.00687607  0.01803258  0.01415487  0.00854071 -0.00801352
 -0.02597162  0.00895508 -0.00109811  0.01256124  0.0180787  -0.00245706
 -0.02109449 -0.00424243  0.01265894 -0.00275582 -0.0046543  -0.00598699
  0.00887879 -0.00729134 -0.01077095  0.00269425]"
